Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player Link,Team Link,Player Key,FP,FPPG,FPPM,MPG,FPR
Patrick Beverley,33,MIN,PG,58,54,1476,177,436,.406,83,242,.343,94,194,.485,.501,96,133,.722,62,178,240,268,67,52,73,174,533,0,,https://www.basketball-reference.com/players/b/beverpa01.html,https://www.basketball-reference.com/teams/MIN/2022.html,patrick-beverley,913,15.7,0.62,25.4,9.7
Patrick Williams,20,CHI,PF,17,9,422,54,102,.529,15,29,.517,39,73,.534,.603,30,41,.732,17,52,69,15,9,9,16,28,153,0,,https://www.basketball-reference.com/players/w/willipa01.html,https://www.basketball-reference.com/teams/CHI/2022.html,patrick-williams,211,12.4,0.5,24.8,6.2
Patty Mills,33,BRK,SG,81,48,2346,324,794,.408,227,568,.400,97,226,.429,.551,48,59,.814,18,138,156,183,51,17,73,112,923,0,,https://www.basketball-reference.com/players/m/millspa02.html,https://www.basketball-reference.com/teams/BRK/2022.html,patty-mills,1145,14.1,0.49,29.0,6.9
Paul George,31,LAC,PF,31,31,1077,268,636,.421,91,257,.354,177,379,.467,.493,127,148,.858,12,201,213,176,67,13,126,74,754,0,,https://www.basketball-reference.com/players/g/georgpa01.html,https://www.basketball-reference.com/teams/LAC/2022.html,paul-george,1023,33.0,0.95,34.7,31.3
Paul Millsap,36,2TM,C,33,1,376,45,115,.391,8,35,.229,37,80,.463,.426,17,24,.708,41,73,114,29,10,13,19,67,115,0,,https://www.basketball-reference.com/players/m/millspa01.html,0,paul-millsap,195,5.9,0.52,11.4,3.1
Paul Reed,22,PHI,C,38,2,302,54,96,.563,2,8,.250,52,88,.591,.573,6,14,.429,44,48,92,16,33,14,10,57,116,0,,https://www.basketball-reference.com/players/r/reedpa01.html,https://www.basketball-reference.com/teams/PHI/2022.html,paul-reed,204,5.4,0.68,7.9,3.6
Paul Watson,27,OKC,SF,9,3,156,12,35,.343,6,26,.231,6,9,.667,.429,1,2,.500,3,24,27,8,3,3,4,10,31,0,,https://www.basketball-reference.com/players/w/watsopa01.html,https://www.basketball-reference.com/teams/OKC/2022.html,paul-watson,58,6.4,0.37,17.3,2.4
Payton Pritchard,24,BOS,PG,71,2,1001,160,373,.429,101,245,.412,59,128,.461,.564,21,21,1.000,32,102,134,139,25,6,41,61,442,0,,https://www.basketball-reference.com/players/p/pritcpa01.html,https://www.basketball-reference.com/teams/BOS/2022.html,payton-pritchard,644,9.1,0.64,14.1,5.8
Petr Cornelie,26,DEN,PF,13,0,38,5,15,.333,1,8,.125,4,7,.571,.367,3,4,.750,7,7,14,3,1,1,4,7,14,0,,https://www.basketball-reference.com/players/c/cornepe01.html,https://www.basketball-reference.com/teams/DEN/2022.html,petr-cornelie,22,1.7,0.58,2.9,1.0
PJ Dozier,25,DEN,SG,18,0,340,36,99,.364,15,48,.313,21,51,.412,.439,10,13,.769,14,49,63,29,11,6,13,33,97,0,,https://www.basketball-reference.com/players/d/doziepj01.html,https://www.basketball-reference.com/teams/DEN/2022.html,pj-dozier,160,8.9,0.47,18.9,4.2
P.J. Tucker,36,MIA,PF,71,70,1981,207,428,.484,80,193,.415,127,235,.540,.577,45,61,.738,100,287,387,149,58,15,66,161,539,0,,https://www.basketball-reference.com/players/t/tuckepj01.html,https://www.basketball-reference.com/teams/MIA/2022.html,pj-tucker,921,13.0,0.46,27.9,6.0
P.J. Washington,23,CHO,C,65,28,1768,250,532,.470,110,301,.365,140,231,.606,.573,58,81,.716,82,255,337,147,57,61,82,152,668,0,,https://www.basketball-reference.com/players/w/washipj01.html,https://www.basketball-reference.com/teams/CHO/2022.html,pj-washington,1036,15.9,0.59,27.2,9.3
Precious Achiuwa,22,TOR,C,73,28,1725,265,603,.439,56,156,.359,209,447,.468,.486,78,131,.595,146,327,473,82,37,41,84,151,664,0,,https://www.basketball-reference.com/players/a/achiupr01.html,https://www.basketball-reference.com/teams/TOR/2022.html,precious-achiuwa,1062,14.5,0.62,23.6,9.0
Quentin Grimes,21,NYK,SG,46,6,786,95,235,.404,72,189,.381,23,46,.500,.557,13,19,.684,24,70,94,44,31,11,28,72,275,0,,https://www.basketball-reference.com/players/g/grimequ01.html,https://www.basketball-reference.com/teams/NYK/2022.html,quentin-grimes,355,7.7,0.45,17.1,3.5
Quinndary Weatherspoon,25,GSW,SG,11,0,73,12,21,.571,1,5,.200,11,16,.688,.595,5,5,1.000,2,12,14,5,1,1,3,15,30,0,,https://www.basketball-reference.com/players/w/weathqu01.html,https://www.basketball-reference.com/teams/GSW/2022.html,quinndary-weatherspoon,33,3.0,0.45,6.6,1.4
Rajon Rondo,35,2TM,PG,39,1,698,68,176,.386,31,88,.352,37,88,.420,.474,19,26,.731,15,93,108,170,30,6,68,56,186,0,,https://www.basketball-reference.com/players/r/rondora01.html,0,rajon-rondo,376,9.6,0.54,17.9,5.2
Raul Neto,29,WAS,PG,70,19,1372,204,441,.463,35,120,.292,169,321,.526,.502,83,108,.769,13,121,134,217,55,3,79,104,526,0,,https://www.basketball-reference.com/players/n/netora01.html,https://www.basketball-reference.com/teams/WAS/2022.html,raul-neto,752,10.7,0.55,19.6,5.9
Rayjon Tucker,24,2TM,SG,5,0,71,6,9,.667,4,5,.800,2,4,.500,.889,5,7,.714,3,5,8,10,4,0,1,5,21,0,,https://www.basketball-reference.com/players/t/tuckera01.html,0,rayjon-tucker,37,7.4,0.52,14.2,3.9
Reggie Bullock,30,DAL,SF,68,37,1902,201,501,.401,141,392,.360,60,109,.550,.542,40,48,.833,33,208,241,83,41,14,40,111,583,0,,https://www.basketball-reference.com/players/b/bullore01.html,https://www.basketball-reference.com/teams/DAL/2022.html,reggie-bullock,811,11.9,0.43,28.0,5.1
Reggie Jackson,31,LAC,SG,75,75,2337,479,1222,.392,167,512,.326,312,710,.439,.460,138,163,.847,39,232,271,359,55,15,173,159,1263,0,,https://www.basketball-reference.com/players/j/jacksre01.html,https://www.basketball-reference.com/teams/LAC/2022.html,reggie-jackson,1631,21.7,0.7,31.2,15.2
Reggie Perry,21,2TM,PF,10,1,187,40,79,.506,3,16,.188,37,63,.587,.525,9,15,.600,15,32,47,12,9,6,11,33,92,0,,https://www.basketball-reference.com/players/p/perryre01.html,0,reggie-perry,122,12.2,0.65,18.7,8.0
Richaun Holmes,28,SAC,C,45,37,1074,198,300,.660,2,5,.400,196,295,.664,.663,70,90,.778,93,224,317,48,17,41,56,128,468,0,,https://www.basketball-reference.com/players/h/holmeri01.html,https://www.basketball-reference.com/teams/SAC/2022.html,richaun-holmes,707,15.7,0.66,23.9,10.3
Ricky Rubio,31,CLE,PG,34,8,970,149,411,.363,59,174,.339,90,237,.380,.434,88,103,.854,15,126,141,225,49,7,90,75,445,0,,https://www.basketball-reference.com/players/r/rubiori01.html,https://www.basketball-reference.com/teams/CLE/2022.html,ricky-rubio,702,20.6,0.72,28.5,14.9
RJ Barrett,21,NYK,SF,70,70,2417,487,1194,.408,138,404,.342,349,790,.442,.466,290,406,.714,66,342,408,208,43,16,151,142,1402,0,,https://www.basketball-reference.com/players/b/barrerj01.html,https://www.basketball-reference.com/teams/NYK/2022.html,rj-barrett,1784,25.5,0.74,34.5,18.8
R.J. Hampton,20,ORL,SG,64,14,1402,175,457,.383,64,183,.350,111,274,.405,.453,75,117,.641,23,171,194,158,42,13,87,101,489,0,,https://www.basketball-reference.com/players/h/hamptrj01.html,https://www.basketball-reference.com/teams/ORL/2022.html,rj-hampton,708,11.1,0.5,21.9,5.6
RJ Nembhard Jr.,22,CLE,SG,14,0,63,6,18,.333,0,2,.000,6,16,.375,.333,3,4,.750,3,4,7,12,1,0,3,2,15,0,,https://www.basketball-reference.com/players/n/nembhrj01.html,https://www.basketball-reference.com/teams/CLE/2022.html,rj-nembhard,30,2.1,0.48,4.5,1.0
Rob Edwards,25,OKC,SG,2,0,11,1,4,.250,1,4,.250,0,0,,.375,0,0,,0,3,3,0,0,0,1,0,3,0,,https://www.basketball-reference.com/players/e/edwarro01.html,https://www.basketball-reference.com/teams/OKC/2022.html,rob-edwards,5,2.5,0.45,5.5,1.1
Robert Covington,31,2TM,PF,71,42,1940,209,498,.420,128,339,.378,81,159,.509,.548,58,69,.841,59,332,391,92,103,91,75,190,604,0,,https://www.basketball-reference.com/players/c/covinro01.html,0,robert-covington,1016,14.3,0.52,27.3,7.5
Robert Williams,24,BOS,C,61,61,1804,271,368,.736,0,1,.000,271,367,.738,.736,65,90,.722,238,350,588,121,56,134,63,137,607,1,DPOY-7,https://www.basketball-reference.com/players/w/williro04.html,https://www.basketball-reference.com/teams/BOS/2022.html,robert-williams,1306,21.4,0.72,29.6,15.5
Robert Woodard II,22,SAC,SF,12,0,42,2,16,.125,1,4,.250,1,12,.083,.156,2,2,1.000,5,6,11,3,1,1,1,3,7,0,,https://www.basketball-reference.com/players/w/woodaro01.html,https://www.basketball-reference.com/teams/SAC/2022.html,robert-woodard,19,1.6,0.45,3.5,0.7
Robin Lopez,33,ORL,C,36,9,612,110,199,.553,2,6,.333,108,193,.560,.558,32,54,.593,68,58,126,54,2,18,44,67,254,0,,https://www.basketball-reference.com/players/l/lopezro01.html,https://www.basketball-reference.com/teams/ORL/2022.html,robin-lopez,343,9.5,0.56,17.0,5.3
Rodney Hood,29,2TM,SF,52,0,709,58,157,.369,30,91,.330,28,66,.424,.465,17,19,.895,15,62,77,38,15,6,11,31,163,0,,https://www.basketball-reference.com/players/h/hoodro01.html,0,rodney-hood,257,4.9,0.36,13.6,1.8
Rodney McGruder,30,DET,SG,51,2,754,98,225,.436,58,146,.397,40,79,.506,.564,19,26,.731,31,80,111,48,21,7,24,58,273,0,,https://www.basketball-reference.com/players/m/mcgruro01.html,https://www.basketball-reference.com/teams/DET/2022.html,rodney-mcgruder,378,7.4,0.5,14.8,3.7
Romeo Langford,22,2TM,SG,48,5,771,83,191,.435,29,85,.341,54,106,.509,.510,23,42,.548,30,78,108,21,22,16,16,47,218,0,,https://www.basketball-reference.com/players/l/langfro01.html,0,romeo-langford,322,6.7,0.42,16.1,2.8
Royce O'Neale,28,UTA,SF,77,77,2406,203,444,.457,119,306,.389,84,138,.609,.591,45,56,.804,64,304,368,191,86,32,79,183,570,0,,https://www.basketball-reference.com/players/o/onealro01.html,https://www.basketball-reference.com/teams/UTA/2022.html,royce-oneale,985,12.8,0.41,31.2,5.2
Rudy Gay,35,UTA,PF,55,1,1038,157,379,.414,70,203,.345,87,176,.494,.507,62,79,.785,55,187,242,56,25,19,47,95,446,0,,https://www.basketball-reference.com/players/g/gayru01.html,https://www.basketball-reference.com/teams/UTA/2022.html,rudy-gay,646,11.7,0.62,18.9,7.3
Rudy Gobert,29,UTA,C,66,66,2120,362,508,.713,0,4,.000,362,504,.718,.713,303,439,.690,241,727,968,72,45,137,119,176,1027,0,"DPOY-3,AS",https://www.basketball-reference.com/players/g/goberru01.html,https://www.basketball-reference.com/teams/UTA/2022.html,rudy-gobert,1954,29.6,0.92,32.1,27.3
Rui Hachimura,23,WAS,PF,42,13,943,187,381,.491,55,123,.447,132,258,.512,.563,46,66,.697,25,135,160,48,23,9,33,53,475,0,,https://www.basketball-reference.com/players/h/hachiru01.html,https://www.basketball-reference.com/teams/WAS/2022.html,rui-hachimura,629,15.0,0.67,22.5,10.0
Russell Westbrook,33,LAL,PG,78,78,2678,548,1233,.444,79,265,.298,469,968,.485,.476,266,399,.667,110,470,580,550,75,20,295,235,1441,10,,https://www.basketball-reference.com/players/w/westbru01.html,https://www.basketball-reference.com/teams/LAL/2022.html,russell-westbrook,2136,27.4,0.8,34.3,21.8
Ryan Arcidiacono,27,NYK,PG,10,0,76,6,12,.500,4,9,.444,2,3,.667,.667,0,0,,0,8,8,4,1,0,3,5,16,0,,https://www.basketball-reference.com/players/a/arcidry01.html,https://www.basketball-reference.com/teams/NYK/2022.html,ryan-arcidiacono,21,2.1,0.28,7.6,0.6
Saben Lee,22,DET,PG,37,0,604,69,177,.390,14,60,.233,55,117,.470,.429,56,71,.789,18,69,87,107,36,12,36,44,208,0,,https://www.basketball-reference.com/players/l/leesa01.html,https://www.basketball-reference.com/teams/DET/2022.html,saben-lee,370,10.0,0.61,16.3,6.1
Saddiq Bey,22,DET,SF,82,82,2704,450,1136,.396,211,610,.346,239,526,.454,.489,210,254,.827,107,334,441,233,73,16,96,128,1321,0,,https://www.basketball-reference.com/players/b/beysa01.html,https://www.basketball-reference.com/teams/DET/2022.html,saddiq-bey,1860,22.7,0.69,33.0,15.6
Sam Dekker,27,TOR,PF,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,,https://www.basketball-reference.com/players/d/dekkesa01.html,https://www.basketball-reference.com/teams/TOR/2022.html,sam-dekker,0,0.0,0.0,1.0,0.0
Sam Hauser,24,BOS,SF,26,0,158,23,50,.460,19,44,.432,4,6,.667,.650,0,0,,5,24,29,10,1,2,2,7,65,0,,https://www.basketball-reference.com/players/h/hausesa01.html,https://www.basketball-reference.com/teams/BOS/2022.html,sam-hauser,98,3.8,0.62,6.1,2.3
Sam Merrill,25,MEM,SG,6,0,58,8,24,.333,7,23,.304,1,1,1.000,.479,2,4,.500,1,6,7,4,0,0,2,3,25,0,,https://www.basketball-reference.com/players/m/merrisa01.html,https://www.basketball-reference.com/teams/MEM/2022.html,sam-merrill,31,5.2,0.53,9.7,2.8
Sandro Mamukelashvili,22,MIL,PF,41,3,407,57,115,.496,22,52,.423,35,63,.556,.591,18,22,.818,35,47,82,22,9,9,15,28,154,0,,https://www.basketball-reference.com/players/m/mamuksa01.html,https://www.basketball-reference.com/teams/MIL/2022.html,sandro-mamukelashvili,233,5.7,0.57,9.9,3.3
Santi Aldama,21,MEM,PF,32,0,360,53,132,.402,6,48,.125,47,84,.560,.424,20,32,.625,33,54,87,21,6,10,16,36,132,0,,https://www.basketball-reference.com/players/a/aldamsa01.html,https://www.basketball-reference.com/teams/MEM/2022.html,santi-aldama,204,6.4,0.57,11.2,3.6
Scottie Barnes,20,TOR,PF,74,74,2617,459,932,.492,58,193,.301,401,739,.543,.524,158,215,.735,195,362,557,256,80,55,136,192,1134,0,ROY-1,https://www.basketball-reference.com/players/b/barnesc01.html,https://www.basketball-reference.com/teams/TOR/2022.html,scottie-barnes,1754,23.7,0.67,35.4,15.9
Scottie Lewis,21,CHO,SG,2,0,7,0,0,,0,0,,0,0,,,1,2,.500,0,0,0,1,1,0,0,0,1,0,,https://www.basketball-reference.com/players/l/lewissc01.html,https://www.basketball-reference.com/teams/CHO/2022.html,scottie-lewis,3,1.5,0.43,3.5,0.6
Scotty Hopson,32,OKC,SG,1,0,18,2,4,.500,0,1,.000,2,3,.667,.500,0,0,,0,1,1,1,0,0,2,1,4,0,,https://www.basketball-reference.com/players/h/hopsosc01.html,https://www.basketball-reference.com/teams/OKC/2022.html,scotty-hopson,3,3.0,0.17,18.0,0.5
Sekou Doumbouya,21,LAL,PF,2,0,16,5,8,.625,1,2,.500,4,6,.667,.688,3,4,.750,2,4,6,0,3,2,2,1,14,0,,https://www.basketball-reference.com/players/d/doumbse01.html,https://www.basketball-reference.com/teams/LAL/2022.html,sekou-doumbouya,22,11.0,1.38,8.0,15.1
Semi Ojeleye,27,2TM,PF,30,0,406,30,99,.303,15,50,.300,15,49,.306,.379,23,29,.793,27,47,74,9,7,6,9,30,98,0,,https://www.basketball-reference.com/players/o/ojelese01.html,0,semi-ojeleye,155,5.2,0.38,13.5,2.0
Serge Ibaka,32,2TM,C,54,12,877,148,296,.500,37,99,.374,111,197,.563,.563,32,44,.727,62,188,250,49,11,33,43,102,365,0,,https://www.basketball-reference.com/players/i/ibakase01.html,0,serge-ibaka,563,10.4,0.64,16.2,6.7
Seth Curry,31,2TM,SG,64,64,2135,360,739,.487,158,374,.422,202,365,.553,.594,82,94,.872,21,179,200,230,53,14,109,148,960,0,,https://www.basketball-reference.com/players/c/curryse01.html,0,seth-curry,1200,18.8,0.56,33.4,10.5
Shai Gilgeous-Alexander,23,OKC,PG,56,56,1942,477,1052,.453,89,297,.300,388,755,.514,.496,328,405,.810,37,241,278,331,71,46,154,142,1371,1,,https://www.basketball-reference.com/players/g/gilgesh01.html,https://www.basketball-reference.com/teams/OKC/2022.html,shai-gilgeous-alexander,1801,32.2,0.93,34.7,29.8
Shake Milton,25,PHI,SG,55,6,1179,173,403,.429,43,133,.323,130,270,.481,.483,61,73,.836,30,112,142,139,28,17,44,99,450,0,,https://www.basketball-reference.com/players/m/miltosh01.html,https://www.basketball-reference.com/teams/PHI/2022.html,shake-milton,633,11.5,0.54,21.4,6.2
Shaq Buchanan,25,MEM,SG,2,0,10,1,4,.250,0,2,.000,1,2,.500,.250,0,0,,1,1,2,2,1,0,2,1,2,0,,https://www.basketball-reference.com/players/b/buchash01.html,https://www.basketball-reference.com/teams/MEM/2022.html,shaq-buchanan,4,2.0,0.4,5.0,0.8
Shaquille Harrison,28,BRK,SG,2,0,23,2,6,.333,0,2,.000,2,4,.500,.333,0,0,,1,3,4,3,1,1,2,3,4,0,,https://www.basketball-reference.com/players/h/harrish01.html,https://www.basketball-reference.com/teams/BRK/2022.html,shaquille-harrison,8,4.0,0.35,11.5,1.4
Sharife Cooper,20,ATL,PG,13,0,39,3,14,.214,1,6,.167,2,8,.250,.250,0,0,,0,5,5,5,0,0,5,1,7,0,,https://www.basketball-reference.com/players/c/coopesh01.html,https://www.basketball-reference.com/teams/ATL/2022.html,sharife-cooper,11,0.8,0.28,3.0,0.2
Skylar Mays,24,ATL,SG,28,5,220,32,64,.500,8,25,.320,24,39,.615,.563,8,9,.889,5,20,25,17,7,0,10,9,80,0,,https://www.basketball-reference.com/players/m/mayssk01.html,https://www.basketball-reference.com/teams/ATL/2022.html,skylar-mays,110,3.9,0.5,7.9,2.0
Solomon Hill,30,ATL,SF,13,1,139,3,20,.150,2,13,.154,1,7,.143,.200,0,0,,6,17,23,12,4,2,1,16,8,0,,https://www.basketball-reference.com/players/h/hillso01.html,https://www.basketball-reference.com/teams/ATL/2022.html,solomon-hill,32,2.5,0.23,10.7,0.6
Spencer Dinwiddie,28,2TM,PG,67,51,1980,306,735,.416,112,330,.339,194,405,.479,.493,195,252,.774,45,234,279,346,44,13,104,150,919,1,,https://www.basketball-reference.com/players/d/dinwisp01.html,0,spencer-dinwiddie,1347,20.1,0.68,29.6,13.7
Stanley Johnson,25,LAL,PF,48,27,1094,117,251,.466,33,105,.314,84,146,.575,.532,53,74,.716,34,121,155,80,43,14,35,109,320,0,,https://www.basketball-reference.com/players/j/johnsst04.html,https://www.basketball-reference.com/teams/LAL/2022.html,stanley-johnson,468,9.8,0.43,22.8,4.2
Stephen Curry,33,GSW,PG,64,64,2211,535,1224,.437,285,750,.380,250,474,.527,.554,275,298,.923,34,301,335,404,85,23,206,130,1630,2,"MVP-8,AS,NBA2",https://www.basketball-reference.com/players/c/curryst01.html,https://www.basketball-reference.com/teams/GSW/2022.html,stephen-curry,2141,33.5,0.97,34.5,32.4
Sterling Brown,26,DAL,SG,49,3,628,59,155,.381,28,92,.304,31,63,.492,.471,14,15,.933,26,123,149,34,14,7,23,56,160,0,,https://www.basketball-reference.com/players/b/brownst02.html,https://www.basketball-reference.com/teams/DAL/2022.html,sterling-brown,285,5.8,0.45,12.8,2.6
Steven Adams,28,MEM,C,76,75,1999,210,384,.547,0,1,.000,210,383,.548,.547,108,199,.543,349,411,760,256,65,60,115,153,528,0,,https://www.basketball-reference.com/players/a/adamsst01.html,https://www.basketball-reference.com/teams/MEM/2022.html,steven-adams,1401,18.4,0.7,26.3,12.9
Svi Mykhailiuk,24,TOR,SF,56,5,716,91,234,.389,41,134,.306,50,100,.500,.476,32,37,.865,20,72,92,45,26,4,32,54,255,0,,https://www.basketball-reference.com/players/m/mykhasv01.html,https://www.basketball-reference.com/teams/TOR/2022.html,svi-mykhailiuk,336,6.0,0.47,12.8,2.8
Tacko Fall,26,CLE,C,11,1,59,5,12,.417,0,0,,5,12,.417,.417,2,7,.286,7,16,23,2,0,6,3,3,12,0,,https://www.basketball-reference.com/players/f/fallta01.html,https://www.basketball-reference.com/teams/CLE/2022.html,tacko-fall,37,3.4,0.63,5.4,2.1
Taj Gibson,36,NYK,C,52,4,946,86,166,.518,15,38,.395,71,128,.555,.563,42,52,.808,88,141,229,32,22,40,27,137,229,0,,https://www.basketball-reference.com/players/g/gibsota01.html,https://www.basketball-reference.com/teams/NYK/2022.html,taj-gibson,388,7.5,0.41,18.2,3.1
Talen Horton-Tucker,21,LAL,SG,60,19,1511,224,538,.416,49,182,.269,175,356,.492,.462,100,125,.800,37,156,193,159,59,29,82,148,597,0,,https://www.basketball-reference.com/players/h/hortota01.html,https://www.basketball-reference.com/teams/LAL/2022.html,talen-horton-tucker,807,13.4,0.53,25.2,7.2
Taurean Prince,27,MIN,PF,69,8,1177,177,390,.454,86,229,.376,91,161,.565,.564,62,82,.756,26,148,174,68,47,23,53,116,502,0,,https://www.basketball-reference.com/players/p/princta02.html,https://www.basketball-reference.com/teams/MIN/2022.html,taurean-prince,645,9.3,0.55,17.1,5.1
Terance Mann,25,LAC,SF,81,33,2317,334,690,.484,76,208,.365,258,482,.535,.539,128,164,.780,104,321,425,209,55,21,84,178,872,0,,https://www.basketball-reference.com/players/m/mannte01.html,https://www.basketball-reference.com/teams/LAC/2022.html,terance-mann,1320,16.3,0.57,28.6,9.3
Terence Davis,24,SAC,SG,30,11,536,113,267,.423,49,149,.329,64,118,.542,.515,36,44,.818,11,83,94,40,25,11,33,70,311,0,,https://www.basketball-reference.com/players/d/daviste02.html,https://www.basketball-reference.com/teams/SAC/2022.html,terence-davis,378,12.6,0.71,17.9,8.9
Terrence Ross,30,ORL,SG,63,0,1448,220,554,.397,77,264,.292,143,290,.493,.467,112,130,.862,20,141,161,116,28,12,75,68,629,0,,https://www.basketball-reference.com/players/r/rosste01.html,https://www.basketball-reference.com/teams/ORL/2022.html,terrence-ross,803,12.7,0.55,23.0,7.1
Terry Rozier,27,CHO,SG,73,73,2458,518,1167,.444,222,593,.374,296,574,.516,.539,150,176,.852,56,259,315,326,93,25,96,119,1408,1,,https://www.basketball-reference.com/players/r/roziete01.html,https://www.basketball-reference.com/teams/CHO/2022.html,terry-rozier,1952,26.7,0.79,33.7,21.2
Terry Taylor,22,IND,PF,33,7,714,135,220,.614,12,38,.316,123,182,.676,.641,36,51,.706,95,77,172,41,14,8,23,61,318,0,,https://www.basketball-reference.com/players/t/taylote01.html,https://www.basketball-reference.com/teams/IND/2022.html,terry-taylor,469,14.2,0.66,21.6,9.3
Thaddeus Young,33,2TM,PF,52,1,845,141,272,.518,17,48,.354,124,224,.554,.550,23,49,.469,80,128,208,104,54,18,52,81,322,0,,https://www.basketball-reference.com/players/y/youngth01.html,0,thaddeus-young,573,11.0,0.68,16.2,7.5
Thanasis Antetokounmpo,29,MIL,SF,48,6,473,70,128,.547,2,14,.143,68,114,.596,.555,29,46,.630,40,61,101,22,16,12,26,68,171,0,,https://www.basketball-reference.com/players/a/antetth01.html,https://www.basketball-reference.com/teams/MIL/2022.html,thanasis-antetokounmpo,228,4.8,0.48,9.9,2.3
Théo Maledon,20,OKC,PG,51,7,908,119,317,.375,44,150,.293,75,167,.449,.445,79,100,.790,20,111,131,111,31,11,65,67,361,0,,https://www.basketball-reference.com/players/m/maledth01.html,https://www.basketball-reference.com/teams/OKC/2022.html,theo-maledon,513,10.1,0.56,17.8,5.7
Theo Pinson,26,DAL,SF,19,0,148,14,39,.359,10,30,.333,4,9,.444,.487,10,10,1.000,2,19,21,17,5,2,5,12,48,0,,https://www.basketball-reference.com/players/p/pinsoth01.html,https://www.basketball-reference.com/teams/DAL/2022.html,theo-pinson,76,4.0,0.51,7.8,2.1
Thomas Bryant,24,WAS,C,27,9,439,77,148,.520,12,42,.286,65,106,.613,.561,35,40,.875,26,82,108,23,6,21,19,43,201,0,,https://www.basketball-reference.com/players/b/bryanth01.html,https://www.basketball-reference.com/teams/WAS/2022.html,thomas-bryant,297,11.0,0.68,16.3,7.4
Tim Frazier,31,2TM,PG,12,3,208,14,45,.311,6,17,.353,8,28,.286,.378,5,9,.556,5,14,19,34,3,1,15,27,39,0,,https://www.basketball-reference.com/players/f/fraziti01.html,0,tim-frazier,54,4.5,0.26,17.3,1.2
Tim Hardaway Jr.,29,DAL,SG,42,20,1245,209,530,.394,102,304,.336,107,226,.473,.491,78,103,.757,13,143,156,92,38,6,34,74,598,0,,https://www.basketball-reference.com/players/h/hardati02.html,https://www.basketball-reference.com/teams/DAL/2022.html,tim-hardaway,782,18.6,0.63,29.6,11.7
Timothé Luwawu-Cabarrot,26,ATL,SF,52,18,685,74,186,.398,44,122,.361,30,64,.469,.516,35,41,.854,17,65,82,40,18,6,20,76,227,0,,https://www.basketball-reference.com/players/l/luwawti01.html,https://www.basketball-reference.com/teams/ATL/2022.html,timothe-luwawu-cabarrot,277,5.3,0.4,13.2,2.2
T.J. McConnell,29,IND,PG,27,8,652,100,208,.481,10,33,.303,90,175,.514,.505,19,23,.826,20,70,90,131,29,10,29,53,229,0,,https://www.basketball-reference.com/players/m/mccontj01.html,https://www.basketball-reference.com/teams/IND/2022.html,tj-mcconnell,407,15.1,0.62,24.1,9.4
Tobias Harris,29,PHI,PF,73,73,2543,493,1022,.482,101,275,.367,392,747,.525,.532,170,202,.842,77,419,496,252,47,43,116,164,1257,1,,https://www.basketball-reference.com/players/h/harrito02.html,https://www.basketball-reference.com/teams/PHI/2022.html,tobias-harris,1815,24.9,0.71,34.8,17.7
Tomáš Satoranský,30,3TM,SG,55,13,906,72,191,.377,11,53,.208,61,138,.442,.406,43,54,.796,27,99,126,184,29,5,46,71,198,0,,https://www.basketball-reference.com/players/s/satorto01.html,0,tomas-satoransky,425,7.7,0.47,16.5,3.6
Tony Bradley,24,CHI,C,55,7,549,72,123,.585,0,0,,72,123,.585,.585,19,29,.655,67,119,186,27,10,33,34,62,163,0,,https://www.basketball-reference.com/players/b/bradlto01.html,https://www.basketball-reference.com/teams/CHI/2022.html,tony-bradley,323,5.9,0.59,10.0,3.5
Tony Snell,30,2TM,SG,53,12,823,69,171,.404,45,128,.352,24,43,.558,.535,4,4,1.000,16,87,103,28,16,9,19,70,187,0,,https://www.basketball-reference.com/players/s/snellto01.html,0,tony-snell,254,4.8,0.31,15.5,1.5
Torrey Craig,31,2TM,SF,78,16,1596,200,441,.454,77,234,.329,123,207,.594,.541,39,52,.750,86,224,310,91,46,36,67,151,516,0,,https://www.basketball-reference.com/players/c/craigto01.html,0,torrey-craig,781,10.0,0.49,20.5,4.9
Trae Young,23,ATL,PG,76,76,2652,711,1544,.460,233,610,.382,478,934,.512,.536,500,553,.904,50,234,284,737,72,7,303,128,2155,0,"AS,NBA3",https://www.basketball-reference.com/players/y/youngtr01.html,https://www.basketball-reference.com/teams/ATL/2022.html,trae-young,2824,37.2,1.06,34.9,39.6
Trayvon Palmer,27,DET,SG,1,0,17,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,2,2,0,0,0,1,2,0,0,,https://www.basketball-reference.com/players/p/palmetr01.html,https://www.basketball-reference.com/teams/DET/2022.html,trayvon-palmer,-1,-1.0,-0.06,17.0,0.1
Tre Jones,22,SAS,PG,69,11,1148,166,339,.490,10,51,.196,156,288,.542,.504,71,91,.780,29,126,155,233,42,7,46,78,413,0,,https://www.basketball-reference.com/players/j/jonestr01.html,https://www.basketball-reference.com/teams/SAS/2022.html,tre-jones,726,10.5,0.63,16.6,6.7
